"﻿""Date""",Price,Open,High,Low,Vol.,Change %
"Feb 07, 2019",1614.37,1625,1625.54,1592.91,4.63M,-1.58%
"Feb 08, 2019",1588.22,1586,1588.59,1566.76,5.66M,-1.62%
"Feb 11, 2019",1591,1600.98,1609.29,1586,3.32M,0.18%
"Feb 12, 2019",1638.01,1604,1639.39,1598.88,4.86M,2.95%
"Feb 13, 2019",1640,1647,1656.38,1637.11,3.56M,0.12%
"Feb 14, 2019",1622.65,1624.5,1637.9,1606.06,4.12M,-1.06%
"Feb 15, 2019",1607.95,1627.86,1628.91,1604.5,4.34M,-0.91%
"Feb 19, 2019",1627.58,1601,1634,1600.56,3.68M,1.22%
"Feb 20, 2019",1622.1,1630,1634.93,1610.12,3.34M,-0.34%
"Feb 21, 2019",1619.44,1619.85,1623.56,1600.91,3.48M,-0.16%
"Feb 22, 2019",1631.56,1623.5,1634.94,1621.17,3.10M,0.75%
"Feb 25, 2019",1633,1641.45,1654.6,1630.39,3.18M,0.09%
"Feb 26, 2019",1636.4,1625.98,1639.99,1616.13,2.67M,0.21%
"Feb 27, 2019",1641.09,1628.18,1641.81,1615.1,3.15M,0.29%
"Feb 28, 2019",1639.83,1635.25,1651.77,1633.83,3.03M,-0.08%
"Mar 01, 2019",1671.73,1655.13,1674.26,1651,4.97M,1.95%
"Mar 04, 2019",1696.17,1685,1709.43,1674.36,6.17M,1.46%
"Mar 05, 2019",1692.43,1702.95,1707.8,1689.01,3.68M,-0.22%
"Mar 06, 2019",1668.95,1695.97,1697.75,1668.28,4.00M,-1.39%
"Mar 07, 2019",1625.95,1667.37,1669.75,1620.51,4.96M,-2.58%
"Mar 08, 2019",1620.8,1604.01,1622.72,1586.57,4.67M,-0.32%
"Mar 11, 2019",1670.62,1626.12,1672.29,1626.01,3.88M,3.07%
"Mar 12, 2019",1673.1,1669,1684.27,1660.98,3.61M,0.15%
"Mar 13, 2019",1690.81,1683,1700,1679.35,3.55M,1.06%
"Mar 14, 2019",1686.22,1691.2,1702,1684.34,2.95M,-0.27%
"Mar 15, 2019",1712.36,1703,1718.8,1693.13,7.55M,1.55%
"Mar 18, 2019",1742.15,1712.7,1750,1712.63,5.43M,1.74%
"Mar 19, 2019",1761.85,1753.51,1784.16,1753.51,6.36M,1.13%
"Mar 20, 2019",1797.27,1769.94,1799.5,1767.03,6.27M,2.01%
"Mar 21, 2019",1819.26,1796.26,1823.75,1787.28,5.77M,1.22%
"Mar 22, 2019",1764.77,1810.17,1818.98,1763.11,6.36M,-3.00%
"Mar 25, 2019",1774.26,1757.79,1782.68,1747.5,5.10M,0.54%
"Mar 26, 2019",1783.76,1793,1805.77,1773.36,4.87M,0.54%
"Mar 27, 2019",1765.7,1784.13,1787.5,1745.68,4.32M,-1.01%
"Mar 28, 2019",1773.42,1770,1777.93,1753.47,3.04M,0.44%
"Mar 29, 2019",1780.75,1786.58,1792.86,1776.63,3.32M,0.41%
"Apr 01, 2019",1814.19,1800.11,1815.67,1798.73,4.24M,1.88%
"Apr 02, 2019",1813.98,1811.02,1820,1805.12,3.45M,-0.01%
"Apr 03, 2019",1820.7,1826.72,1830,1809.62,3.98M,0.37%
"Apr 04, 2019",1818.86,1820.65,1828.75,1804.2,3.62M,-0.10%
"Apr 05, 2019",1837.28,1829,1838.58,1825.19,3.64M,1.01%
"Apr 08, 2019",1849.86,1833.23,1850.2,1825.11,3.75M,0.68%
"Apr 09, 2019",1835.84,1845.49,1853.09,1831.78,3.71M,-0.76%
"Apr 10, 2019",1847.33,1841,1848,1828.81,2.96M,0.63%
"Apr 11, 2019",1844.07,1848.7,1849.95,1840.31,2.65M,-0.18%
"Apr 12, 2019",1843.06,1848.4,1851.5,1841.3,3.11M,-0.05%
"Apr 15, 2019",1844.87,1842,1846.85,1818.9,3.72M,0.10%
"Apr 16, 2019",1863.04,1851.35,1869.77,1848,3.04M,0.98%
"Apr 17, 2019",1864.82,1872.99,1876.47,1860.44,2.89M,0.10%
"Apr 18, 2019",1861.69,1868.79,1870.82,1859.48,2.75M,-0.17%
"Apr 22, 2019",1887.31,1855.4,1888.42,1845.64,3.37M,1.38%
"Apr 23, 2019",1923.77,1891.2,1929.26,1889.58,4.64M,1.93%
"Apr 24, 2019",1901.75,1925,1929.69,1898.16,3.68M,-1.14%
"Apr 25, 2019",1902.25,1917,1922.45,1900.31,6.10M,0.03%
"Apr 26, 2019",1950.63,1929,1951,1898,8.43M,2.54%
"Apr 29, 2019",1938.43,1949,1956.34,1934.09,4.02M,-0.63%
"Apr 30, 2019",1926.52,1930.1,1935.71,1906.95,3.51M,-0.61%
"May 01, 2019",1911.52,1933.09,1943.64,1910.55,3.12M,-0.78%
"May 02, 2019",1900.82,1913.33,1921.55,1881.87,3.96M,-0.56%
"May 03, 2019",1962.46,1949,1964.4,1936,6.38M,3.24%
"May 06, 2019",1950.55,1917.98,1959,1910.5,5.42M,-0.61%
"May 07, 2019",1921,1939.99,1949.1,1903.38,5.90M,-1.51%
"May 08, 2019",1917.77,1918.87,1935.37,1910,4.08M,-0.17%
"May 09, 2019",1899.87,1900,1909.4,1876,5.31M,-0.93%
"May 10, 2019",1889.98,1898,1903.79,1856,5.72M,-0.52%
"May 13, 2019",1822.68,1836.56,1846.54,1818,5.78M,-3.56%
"May 14, 2019",1840.12,1839.5,1852.44,1815.75,4.63M,0.96%
"May 15, 2019",1871.15,1827.95,1874.43,1823,4.69M,1.69%
"May 16, 2019",1907.57,1885.94,1917.51,1882.29,4.71M,1.95%
"May 17, 2019",1869,1893.05,1910.53,1867.33,4.74M,-2.02%
"May 20, 2019",1858.97,1852.69,1867.78,1835.54,3.80M,-0.54%
"May 21, 2019",1857.52,1874.79,1879,1846,4.01M,-0.08%
"May 22, 2019",1859.68,1851.78,1871.48,1851,2.94M,0.12%
"May 23, 2019",1815.48,1836.59,1844,1804.2,4.42M,-2.38%
"May 24, 2019",1823.28,1835.89,1841.76,1817.85,3.37M,0.43%
"May 28, 2019",1836.43,1832.75,1849.27,1827.35,3.20M,0.72%
"May 29, 2019",1819.19,1823.12,1830,1807.53,4.28M,-0.94%
"May 30, 2019",1816.32,1825.49,1829.47,1807.83,3.15M,-0.16%
"May 31, 2019",1775.07,1790.01,1795.59,1772.7,4.62M,-2.27%
"Jun 03, 2019",1692.69,1760.01,1766.29,1672,9.10M,-4.64%
"Jun 04, 2019",1729.56,1699.24,1730.82,1680.89,5.68M,2.18%
"Jun 05, 2019",1738.5,1749.6,1752,1715.25,4.24M,0.52%
"Jun 06, 2019",1754.36,1737.71,1760,1726.13,3.69M,0.91%
"Jun 07, 2019",1804.03,1763.7,1806.25,1759.49,4.81M,2.83%
"Jun 10, 2019",1860.63,1822,1884.87,1818,5.37M,3.14%
"Jun 11, 2019",1863.7,1883.25,1893.7,1858,4.04M,0.16%
"Jun 12, 2019",1855.32,1853.98,1865,1844.38,2.68M,-0.45%
"Jun 13, 2019",1870.3,1866.72,1883.09,1862.22,2.80M,0.81%
"Jun 14, 2019",1869.67,1864,1876,1859,2.85M,-0.03%
"Jun 17, 2019",1886.03,1876.5,1895.69,1875.45,2.63M,0.88%
"Jun 18, 2019",1901.37,1901.35,1921.67,1899.79,3.90M,0.81%
"Jun 19, 2019",1908.79,1907.84,1919.58,1892.47,2.90M,0.39%
"Jun 20, 2019",1918.19,1933.33,1935.2,1905.8,3.22M,0.49%
"Jun 21, 2019",1911.3,1916.1,1925.95,1907.58,3.93M,-0.36%
"Jun 24, 2019",1913.9,1912.66,1916.86,1901.3,2.28M,0.14%
"Jun 25, 2019",1878.27,1911.84,1916.38,1872.42,3.01M,-1.86%
"Jun 26, 2019",1897.83,1892.48,1903.8,1887.32,2.44M,1.04%
"Jun 27, 2019",1904.28,1902,1911.24,1898.04,2.14M,0.34%
"Jun 28, 2019",1893.63,1909.1,1912.94,1884,3.04M,-0.56%
"Jul 01, 2019",1922.19,1922.98,1929.82,1914.66,3.20M,1.51%
"Jul 02, 2019",1934.31,1919.38,1934.79,1906.63,2.65M,0.63%
"Jul 03, 2019",1939,1935.89,1941.59,1930.5,1.69M,0.24%
"Jul 05, 2019",1942.91,1928.6,1945.9,1925.3,2.63M,0.20%
"Jul 08, 2019",1952.32,1934.12,1956,1928.25,2.88M,0.48%
"Jul 09, 2019",1988.3,1947.8,1990.01,1943.47,4.35M,1.84%
"Jul 10, 2019",2017.41,1996.51,2024.94,1995.4,4.93M,1.46%
"Jul 11, 2019",2001.07,2025.62,2035.8,1995.3,4.32M,-0.81%
"Jul 12, 2019",2011,2008.27,2017,2003.87,2.51M,0.50%
"Jul 15, 2019",2020.99,2021.4,2022.9,2001.55,2.98M,0.50%
"Jul 16, 2019",2009.9,2010.58,2026.32,2001.22,2.62M,-0.55%
"Jul 17, 2019",1992.03,2007.05,2012,1992.03,2.56M,-0.89%
"Jul 18, 2019",1977.9,1980.01,1987.5,1951.55,3.50M,-0.71%
"Jul 19, 2019",1964.52,1991.21,1996,1962.23,3.19M,-0.68%
"Jul 22, 2019",1985.63,1971.14,1989,1958.26,2.91M,1.07%
"Jul 23, 2019",1994.49,1995.99,1997.79,1973.13,2.70M,0.45%
"Jul 24, 2019",2000.81,1969.3,2001.3,1965.87,2.63M,0.32%
"Jul 25, 2019",1973.82,2001,2001.2,1972.72,4.14M,-1.35%
"Jul 26, 2019",1943.05,1942,1950.89,1924.51,4.93M,-1.56%
"Jul 29, 2019",1912.45,1930,1932.23,1890.54,4.49M,-1.57%
"Jul 30, 2019",1898.53,1891.12,1909.89,1883.48,2.91M,-0.73%
"Jul 31, 2019",1866.78,1898.11,1899.55,1849.44,4.47M,-1.67%
"Aug 01, 2019",1855.32,1871.72,1897.92,1844.01,4.71M,-0.61%
"Aug 02, 2019",1823.24,1845.07,1846.36,1808.02,4.96M,-1.73%
"Aug 05, 2019",1765.13,1770.22,1788.67,1748.78,6.06M,-3.19%
"Aug 06, 2019",1787.83,1792.23,1793.77,1753.4,5.07M,1.29%
"Aug 07, 2019",1793.4,1773.99,1798.93,1757,4.53M,0.31%
"Aug 08, 2019",1832.89,1806,1834.26,1798.11,3.70M,2.20%
"Aug 09, 2019",1807.58,1828.95,1831.09,1802.22,2.88M,-1.38%
"Aug 12, 2019",1784.92,1795.99,1800.98,1777,2.91M,-1.25%
"Aug 13, 2019",1824.34,1783,1831.74,1780,4.08M,2.21%
"Aug 14, 2019",1762.96,1793.01,1795.65,1757.21,4.89M,-3.36%
"Aug 15, 2019",1776.12,1781.99,1788,1761.96,3.81M,0.75%
"Aug 16, 2019",1792.57,1792.89,1802.91,1784.55,3.05M,0.93%
"Aug 19, 2019",1816.12,1818.08,1826,1812.61,2.82M,1.31%
"Aug 20, 2019",1801.38,1814.5,1816.82,1799.88,1.93M,-0.81%
"Aug 21, 2019",1823.54,1819.39,1829.58,1815,2.04M,1.23%
"Aug 22, 2019",1805.6,1828,1829.41,1800.1,2.66M,-0.98%
"Aug 23, 2019",1749.62,1793.03,1804.9,1745.23,5.28M,-3.10%
"Aug 26, 2019",1768.87,1766.91,1770,1743.51,3.09M,1.10%
"Aug 27, 2019",1761.83,1775.73,1779.4,1746.68,3.03M,-0.40%
"Aug 28, 2019",1764.25,1755,1767.86,1744.05,2.42M,0.14%
"Aug 29, 2019",1786.4,1783,1798.55,1777.25,3.02M,1.26%
"Aug 30, 2019",1776.29,1797.49,1799.74,1764.57,3.06M,-0.57%
"Sep 03, 2019",1789.84,1770,1800.8,1768,3.55M,0.76%
"Sep 04, 2019",1800.62,1805,1807.63,1796.23,2.33M,0.60%
"Sep 05, 2019",1840.72,1821.95,1842,1815.58,3.33M,2.23%
"Sep 06, 2019",1833.51,1838.22,1840.65,1826.4,2.50M,-0.39%
"Sep 09, 2019",1831.35,1841,1850,1824.61,3.00M,-0.12%
"Sep 10, 2019",1820.55,1822.75,1825.81,1805.34,2.61M,-0.59%
"Sep 11, 2019",1822.99,1812.14,1833.42,1809.08,2.43M,0.13%
"Sep 12, 2019",1843.55,1837.63,1853.66,1834.28,2.82M,1.13%
"Sep 13, 2019",1839.34,1842.01,1846.12,1835.17,1.97M,-0.23%
"Sep 16, 2019",1807.84,1824.02,1825.69,1800.2,3.68M,-1.71%
"Sep 17, 2019",1822.55,1807.08,1823.99,1804.1,2.03M,0.81%
"Sep 18, 2019",1817.46,1817.04,1822.06,1795.5,2.54M,-0.28%
"Sep 19, 2019",1821.5,1821.02,1832.57,1817.9,2.08M,0.22%
"Sep 20, 2019",1794.16,1821.71,1830.63,1780.92,5.56M,-1.50%
"Sep 23, 2019",1785.3,1777,1792.7,1767.32,3.14M,-0.49%
"Sep 24, 2019",1741.61,1790.61,1795.7,1735.55,4.64M,-2.45%
"Sep 25, 2019",1768.33,1747.36,1773,1723,3.53M,1.53%
"Sep 26, 2019",1739.84,1762.79,1763.37,1731.5,3.57M,-1.61%
"Sep 27, 2019",1725.45,1748,1749.12,1713.82,3.95M,-0.83%
"Sep 30, 2019",1735.91,1726.99,1737.46,1709.22,2.76M,0.61%
"Oct 01, 2019",1735.65,1746,1755.6,1728.41,3.17M,-0.01%
"Oct 02, 2019",1713.23,1727.74,1728.89,1705,3.34M,-1.29%
"Oct 03, 2019",1724.42,1713,1725,1685.06,3.62M,0.65%
"Oct 04, 2019",1739.65,1726.02,1740.58,1719.23,2.49M,0.88%
"Oct 07, 2019",1732.66,1731.63,1747.83,1723.7,2.19M,-0.40%
"Oct 08, 2019",1705.51,1722.49,1727,1705,2.63M,-1.57%
"Oct 09, 2019",1721.99,1719.61,1729.95,1714.36,2.09M,0.97%
"Oct 10, 2019",1720.26,1725.24,1738.29,1713.75,2.72M,-0.10%
"Oct 11, 2019",1731.92,1742.92,1745.45,1729.86,3.28M,0.68%
"Oct 14, 2019",1736.43,1728.91,1741.89,1722,1.93M,0.26%
"Oct 15, 2019",1767.38,1742.14,1776.45,1740.62,3.13M,1.78%
"Oct 16, 2019",1777.43,1773.33,1786.24,1770.52,2.80M,0.57%
"Oct 17, 2019",1787.48,1796.49,1798.85,1782.02,2.71M,0.57%
"Oct 18, 2019",1757.51,1787.8,1793.98,1749.2,3.37M,-1.68%
"Oct 21, 2019",1785.66,1769.66,1785.88,1765,2.22M,1.60%
"Oct 22, 2019",1765.73,1788.15,1789.78,1762,2.23M,-1.12%
"Oct 23, 2019",1762.17,1761.3,1770.05,1742,2.19M,-0.20%
"Oct 24, 2019",1780.78,1771.09,1788.34,1760.27,5.20M,1.06%
"Oct 25, 2019",1761.33,1697.55,1764.21,1695,9.63M,-1.09%
"Oct 28, 2019",1777.08,1748.06,1778.7,1742.5,3.71M,0.89%
"Oct 29, 2019",1762.71,1774.81,1777,1755.81,2.28M,-0.81%
"Oct 30, 2019",1779.99,1760.24,1782.38,1759.12,2.45M,0.98%
"Oct 31, 2019",1776.66,1775.99,1792,1771.48,2.78M,-0.19%
"Nov 01, 2019",1791.44,1788.01,1797.44,1785.21,2.79M,0.83%
"Nov 04, 2019",1804.66,1801.01,1815.06,1801.01,2.77M,0.74%
"Nov 05, 2019",1801.71,1809.16,1810.25,1794,1.89M,-0.16%
"Nov 06, 2019",1795.77,1801,1802.5,1788.58,2.03M,-0.33%
"Nov 07, 2019",1788.2,1803.76,1805.9,1783.48,2.65M,-0.42%
"Nov 08, 2019",1785.88,1787.89,1789.88,1774.04,2.13M,-0.13%
"Nov 11, 2019",1771.65,1778,1780,1767.13,1.95M,-0.80%
"Nov 12, 2019",1778,1774.66,1786.22,1771.91,2.04M,0.36%
"Nov 13, 2019",1753.11,1773.39,1775,1747.32,2.93M,-1.40%
"Nov 14, 2019",1754.6,1751.43,1766.59,1749.56,2.27M,0.08%
"Nov 15, 2019",1739.49,1760.05,1761.68,1732.86,3.93M,-0.86%
"Nov 18, 2019",1752.53,1738.3,1753.7,1722.71,2.84M,0.75%
"Nov 19, 2019",1752.79,1756.99,1760.68,1743.03,2.27M,0.01%
"Nov 20, 2019",1745.53,1749.14,1762.52,1734.12,2.79M,-0.41%
"Nov 21, 2019",1734.71,1743,1746.87,1730.36,2.66M,-0.62%
"Nov 22, 2019",1745.72,1739.02,1746.43,1731,2.48M,0.63%
"Nov 25, 2019",1773.84,1753.25,1777.42,1753.24,3.49M,1.61%
"Nov 26, 2019",1796.94,1779.92,1797.03,1778.35,3.19M,1.30%
"Nov 27, 2019",1818.51,1801,1824.5,1797.31,3.04M,1.20%
"Nov 29, 2019",1800.8,1817.78,1824.69,1800.79,1.92M,-0.97%
"Dec 02, 2019",1781.6,1804.4,1805.55,1762.68,3.93M,-1.07%
"Dec 03, 2019",1769.96,1760,1772.87,1747.23,3.53M,-0.65%
"Dec 04, 2019",1760.69,1774.01,1789.09,1760.22,2.68M,-0.52%
"Dec 05, 2019",1740.48,1763.5,1763.5,1740,2.83M,-1.15%
"Dec 06, 2019",1751.6,1751.2,1754.4,1740.13,3.12M,0.64%
"Dec 09, 2019",1749.51,1750.66,1766.89,1745.61,2.50M,-0.12%
"Dec 10, 2019",1739.21,1747.4,1750.67,1735,2.52M,-0.59%
"Dec 11, 2019",1748.72,1741.67,1750,1735.71,2.10M,0.55%
"Dec 12, 2019",1760.33,1750,1764,1745.44,3.10M,0.66%
"Dec 13, 2019",1760.94,1765,1768.99,1755,2.75M,0.03%
"Dec 16, 2019",1769.21,1767,1769.5,1757.05,3.15M,0.47%
"Dec 17, 2019",1790.66,1778.01,1792,1777.39,3.65M,1.21%
"Dec 18, 2019",1784.03,1795.02,1798.2,1782.36,3.35M,-0.37%
"Dec 19, 2019",1792.28,1780.5,1792.99,1774.06,2.74M,0.46%
"Dec 20, 2019",1786.5,1799.62,1802.97,1782.45,5.15M,-0.32%
"Dec 23, 2019",1793,1788.26,1793,1784.51,2.14M,0.36%
"Dec 24, 2019",1789.21,1793.81,1795.57,1787.58,881.34K,-0.21%
"Dec 26, 2019",1868.77,1801.01,1870.46,1799.5,6.02M,4.45%
"Dec 27, 2019",1869.8,1882.92,1901.4,1866.01,6.19M,0.06%
"Dec 30, 2019",1846.89,1874,1884,1840.62,3.68M,-1.23%
"Dec 31, 2019",1847.84,1842,1853.26,1832.23,2.51M,0.05%
"Jan 02, 2020",1898.01,1875,1898.01,1864.15,4.04M,2.72%
"Jan 03, 2020",1874.97,1864.5,1886.2,1864.5,3.77M,-1.21%
"Jan 06, 2020",1902.88,1860,1903.69,1860,4.07M,1.49%
"Jan 07, 2020",1906.86,1904.5,1913.89,1892.04,4.13M,0.21%
"Jan 08, 2020",1891.97,1898.04,1911,1886.44,3.51M,-0.78%
"Jan 09, 2020",1901.05,1909.89,1917.82,1895.8,3.17M,0.48%
"Jan 10, 2020",1883.16,1905.37,1906.94,1880,2.86M,-0.94%
"Jan 13, 2020",1891.3,1891.31,1898,1880.8,2.79M,0.43%
"Jan 14, 2020",1869.44,1885.88,1887.11,1858.55,3.45M,-1.16%
"Jan 15, 2020",1862.02,1872.25,1878.86,1855.09,2.90M,-0.40%
"Jan 16, 2020",1877.94,1882.99,1885.59,1866.02,2.66M,0.85%
"Jan 17, 2020",1864.72,1885.89,1886.64,1857.25,4.00M,-0.70%
"Jan 21, 2020",1892,1865,1894.27,1860,3.71M,1.46%
"Jan 22, 2020",1887.46,1896.09,1902.5,1883.34,3.22M,-0.24%
"Jan 23, 2020",1884.58,1885.11,1889.97,1872.76,2.48M,-0.15%
"Jan 24, 2020",1861.64,1891.37,1894.99,1847.44,3.77M,-1.22%
"Jan 27, 2020",1828.34,1820,1841,1815.34,3.53M,-1.79%
"Jan 28, 2020",1853.25,1840.5,1858.11,1830.02,2.81M,1.36%
"Jan 29, 2020",1858,1864,1874.75,1855.02,2.10M,0.26%
"Jan 30, 2020",1870.68,1858,1872.87,1850.61,6.33M,0.68%
"Jan 31, 2020",2008.72,2051.47,2055.72,2002.27,15.57M,7.38%
"Feb 03, 2020",2004.2,2010.6,2048.5,2000.25,5.90M,-0.23%
"Feb 04, 2020",2049.67,2029.88,2059.8,2015.37,5.29M,2.27%
"Feb 05, 2020",2039.87,2071.02,2071.02,2032,4.38M,-0.48%
"Feb 06, 2020",2050.23,2041.02,2056.3,2024.8,3.18M,0.51%
"Feb 07, 2020",2079.28,2041.99,2098.53,2038.1,5.10M,1.42%
"Feb 10, 2020",2133.91,2085.01,2135.6,2084.96,5.06M,2.63%
"Feb 11, 2020",2150.8,2150.9,2185.95,2136,5.75M,0.79%
"Feb 12, 2020",2160,2163.2,2180.25,2155.29,3.33M,0.43%
"Feb 13, 2020",2149.87,2144.99,2170.28,2142,3.03M,-0.47%
"Feb 14, 2020",2134.87,2155.68,2159.04,2125.89,2.61M,-0.70%
"Feb 18, 2020",2155.67,2125.02,2166.07,2124.11,2.95M,0.97%
"Feb 19, 2020",2170.22,2167.8,2185.1,2161.12,2.56M,0.67%
"Feb 20, 2020",2153.1,2173.07,2176.79,2127.45,3.13M,-0.79%
"Feb 21, 2020",2095.97,2142.15,2144.55,2088,4.65M,-2.65%
"Feb 24, 2020",2009.29,2003.18,2039.3,1987.97,6.55M,-4.14%
"Feb 25, 2020",1972.74,2026.42,2034.6,1958.42,6.22M,-1.82%
"Feb 26, 2020",1979.59,1970.28,2014.67,1960.45,5.24M,0.35%
"Feb 27, 2020",1884.3,1934.38,1975,1882.76,8.14M,-4.81%
"Feb 28, 2020",1883.75,1814.63,1889.76,1811.13,9.49M,-0.03%
"Mar 02, 2020",1953.95,1906.49,1954.51,1870,6.76M,3.73%
"Mar 03, 2020",1908.99,1975.37,1996.33,1888.09,7.53M,-2.30%
"Mar 04, 2020",1975.83,1946.57,1978,1922,4.77M,3.50%
"Mar 05, 2020",1924.03,1933,1960.72,1910,4.75M,-2.62%
"Mar 06, 2020",1901.09,1875,1910.87,1869.5,5.27M,-1.19%
"Mar 09, 2020",1800.61,1773.86,1862.77,1761.29,7.81M,-5.29%
"Mar 10, 2020",1891.82,1870.88,1894.27,1818.17,7.13M,5.07%
"Mar 11, 2020",1820.86,1857.85,1871.32,1801.5,5.65M,-3.75%
"Mar 12, 2020",1676.61,1721.98,1765,1675,11.35M,-7.92%
"Mar 13, 2020",1785,1755,1786.31,1680.62,8.81M,6.46%
"Mar 16, 2020",1689.15,1641.51,1759.45,1626.03,8.92M,-5.37%
"Mar 17, 2020",1807.84,1775.47,1857.78,1689.24,10.92M,7.03%
"Mar 18, 2020",1830,1750,1841.66,1745,9.65M,1.23%
"Mar 19, 2020",1880.93,1860,1945,1832.65,10.40M,2.78%
"Mar 20, 2020",1846.09,1926.31,1957,1820.73,9.82M,-1.85%
"Mar 23, 2020",1902.83,1827.75,1919.4,1812,7.81M,3.07%
"Mar 24, 2020",1940.1,1951.49,1955,1900.34,7.15M,1.96%
"Mar 25, 2020",1885.84,1920.69,1950.26,1885.78,6.48M,-2.80%
"Mar 26, 2020",1955.49,1902,1956.49,1889.29,6.24M,3.69%
"Mar 27, 2020",1900.1,1930.86,1939.79,1899.92,5.39M,-2.83%
"Mar 30, 2020",1963.95,1922.83,1973.63,1912.34,6.13M,3.36%
"Mar 31, 2020",1949.72,1964.35,1993.02,1944.01,5.12M,-0.72%
"Apr 01, 2020",1907.7,1932.97,1944.96,1893,4.12M,-2.16%
"Apr 02, 2020",1918.83,1901.64,1927.53,1890,4.34M,0.58%
"Apr 03, 2020",1906.59,1911.15,1926.33,1889.15,3.61M,-0.64%
"Apr 06, 2020",1997.59,1936,1998.52,1930.02,5.77M,4.77%
"Apr 07, 2020",2011.6,2017.11,2035.72,1997.62,5.11M,0.70%
"Apr 08, 2020",2043,2021,2044,2011.15,3.98M,1.56%
"Apr 09, 2020",2042.76,2044.3,2053,2017.66,4.66M,-0.01%
"Apr 13, 2020",2168.87,2040,2180,2038,6.72M,6.17%
"Apr 14, 2020",2283.32,2200.47,2292,2186.21,8.09M,5.28%
"Apr 15, 2020",2307.68,2257.68,2333.37,2245,6.87M,1.07%
"Apr 16, 2020",2408.19,2346,2461,2335,12.04M,4.36%
"Apr 17, 2020",2375,2372.33,2400,2316.02,7.93M,-1.38%
"Apr 20, 2020",2393.61,2389.95,2444.98,2386.05,5.77M,0.78%
"Apr 21, 2020",2328.12,2416.61,2428.31,2279.66,7.48M,-2.74%
"Apr 22, 2020",2363.49,2369,2394,2351,4.22M,1.52%
"Apr 23, 2020",2399.45,2399.98,2424.22,2382.08,5.07M,1.52%
"Apr 24, 2020",2410.22,2417,2420.43,2382,3.83M,0.45%
"Apr 27, 2020",2376,2443.2,2444.88,2363,5.65M,-1.42%
"Apr 28, 2020",2314.08,2372.1,2373.5,2306,5.27M,-2.61%
"Apr 29, 2020",2372.71,2330.01,2391.89,2310,4.59M,2.53%
"Apr 30, 2020",2474,2419.84,2475,2396.01,9.53M,4.27%
"May 01, 2020",2286.04,2336.8,2362.44,2258.19,9.77M,-7.60%
"May 04, 2020",2315.99,2256.38,2326.98,2256.38,4.87M,1.31%
"May 05, 2020",2317.8,2340,2351,2307.13,3.24M,0.08%
"May 06, 2020",2351.26,2329.44,2357.45,2320,3.12M,1.44%
"May 07, 2020",2367.61,2374.78,2376,2343.11,3.40M,0.70%
"May 08, 2020",2379.61,2372.14,2387.24,2357,3.21M,0.51%
"May 11, 2020",2409,2374.7,2419.66,2372.11,3.26M,1.24%
"May 12, 2020",2356.95,2411.85,2419,2355,3.07M,-2.16%
"May 13, 2020",2367.92,2366.8,2407.7,2337.8,4.78M,0.47%
"May 14, 2020",2388.85,2361.01,2391.37,2353.21,3.65M,0.88%
"May 15, 2020",2409.78,2368.52,2411,2356.37,4.23M,0.88%
"May 18, 2020",2426.26,2404.35,2433,2384.01,4.37M,0.68%
"May 19, 2020",2449.33,2429.83,2484.99,2428.97,4.32M,0.95%
"May 20, 2020",2497.94,2477.87,2500.01,2467.27,4.00M,1.98%
"May 21, 2020",2446.74,2500,2525.45,2442.54,5.11M,-2.05%
"May 22, 2020",2436.88,2455.01,2469.85,2430.13,2.87M,-0.40%
"May 26, 2020",2421.86,2458,2462,2414.06,3.57M,-0.62%
"May 27, 2020",2410.39,2404.99,2413.58,2330,5.06M,-0.47%
"May 28, 2020",2401.1,2384.33,2436.97,2378.23,3.19M,-0.39%
"May 29, 2020",2442.37,2415.94,2442.37,2398.2,3.53M,1.72%
"Jun 01, 2020",2471.04,2448,2476.93,2444.17,2.94M,1.17%
"Jun 02, 2020",2472.41,2467,2473.53,2445.31,2.53M,0.06%
"Jun 03, 2020",2478.4,2468.01,2488,2461.17,2.67M,0.24%
"Jun 04, 2020",2460.6,2477.43,2507.54,2450.01,2.95M,-0.72%
"Jun 05, 2020",2483,2444.51,2488.64,2437.13,3.31M,0.91%
"Jun 08, 2020",2524.06,2500.2,2530,2487.34,3.97M,1.65%
"Jun 09, 2020",2600.86,2529.44,2626.43,2525,5.18M,3.04%
"Jun 10, 2020",2647.45,2645,2722.35,2626.26,4.95M,1.79%
"Jun 11, 2020",2557.96,2603.5,2671.38,2536.23,5.80M,-3.38%
"Jun 12, 2020",2545.02,2601.21,2621.48,2503.35,5.44M,-0.51%
"Jun 15, 2020",2572.68,2526.6,2584,2508,3.87M,1.09%
"Jun 16, 2020",2615.27,2620,2620,2576,3.60M,1.66%
"Jun 17, 2020",2640.98,2647.5,2655,2631.82,2.96M,0.98%
"Jun 18, 2020",2653.98,2647.01,2659.64,2636.11,2.49M,0.49%
"Jun 19, 2020",2675.01,2678.08,2697.43,2659,5.78M,0.79%
"Jun 22, 2020",2713.82,2684.5,2715,2669,3.21M,1.45%
"Jun 23, 2020",2764.41,2726.02,2783.11,2718.04,4.23M,1.86%
"Jun 24, 2020",2734.4,2780,2796,2721,4.53M,-1.09%
"Jun 25, 2020",2754.58,2739.55,2756.23,2712.14,2.97M,0.74%
"Jun 26, 2020",2692.87,2775.06,2782.57,2688,6.50M,-2.24%
